date,media_source,pred_14,pred_28,pred_56,pred_63,pred_70,pred_77,pred_84,pred_91,pred_98,pred_100,pred_105,pred_112,pred_119,pred_126,pred_133,pred_140,pred_147,roas_d100_error,pred_payback,pb_window_error
20240130,All,0.3137254266599922,0.43701877188029337,0.5845241967590455,0.6077272973017706,0.6309303978444957,0.6541334983872207,0.6773365989299458,0.7005396994726708,0.7237428000153959,0.7303722573133173,0.7469459005581209,0.770149001100846,0.7933521016435711,0.8165552021862962,0.8397583027290212,0.8629614032717463,0.8861645038144713,0.13052236843595855,223,38.0
20240129,All,0.3278521623232375,0.45669728100196505,0.6108447245667422,0.635092637037606,0.6593405495084699,0.6835884619793337,0.7078363744501974,0.7320842869210613,0.7563321993919251,0.7632601743836005,0.7805801118627889,0.8048280243336527,0.8290759368045165,0.8533238492753804,0.8775717617462442,0.9018196742171081,0.9260675866879718,0.13065219686118362,207,35.0
20240128,All,0.2628132308043359,0.3660982043526845,0.4896660569372478,0.5091036966696509,0.5285413364020543,0.5479789761344575,0.5674166158668607,0.5868542555992639,0.606291895331667,0.6118455066837823,0.6257295350640704,0.6451671747964736,0.6646048145288768,0.68404245426128,0.7034800939936832,0.7229177337260864,0.7423553734584896,0.13005447193316724,277,47.0
20240127,All,0.27763930981724677,0.3867508970942409,0.5172895811710679,0.537823756194389,0.5583579312177102,0.5788921062410313,0.5994262812643524,0.6199604562876735,0.6404946313109946,0.6463615384605149,0.6610288063343157,0.6815629813576368,0.7020971563809579,0.722631331404279,0.7431655064276002,0.7636996814509213,0.7842338564742424,0.1301907275081559,261,44.0
20240126,All,0.2530224239090173,0.3524596336742981,0.4714241069715173,0.49013761962501246,0.5088511322785076,0.5275646449320028,0.5462781575854979,0.5649916702389931,0.5837051828924883,0.5890519007934869,0.6024186955459834,0.6211322081994786,0.6398457208529738,0.6585592335064689,0.677272746159964,0.6959862588134592,0.7146997714669544,0.1299644918364766,288,49.0
20240125,All,0.29833987296734876,0.41558673224282905,0.5558582753843263,0.5779234619459102,0.599988648507494,0.6220538350690779,0.6441190216306617,0.6661842081922456,0.6882493947538294,0.6945537337714247,0.7103145813154133,0.732379767876997,0.7544449544385808,0.7765101410001647,0.7985753275617485,0.8206405141233324,0.8427057006849162,0.13038097114115899,239,41.0
20240124,All,0.30071764035621185,0.4188989565504372,0.5602884632331466,0.5825295092281795,0.6047705552232124,0.6270116012182454,0.6492526472132784,0.6714936932083112,0.6937347392033442,0.7000893237733536,0.7159757851983771,0.7382168311934101,0.7604578771884429,0.7826989231834759,0.8049399691785089,0.8271810151735418,0.8494220611685748,0.13040282345035528,236,40.0
20240123,All,0.2396,0.33376222914822923,0.44641583257850564,0.46413662412933565,0.4818574156801656,0.4995782072309956,0.5172989987818256,0.5350197903326557,0.5527405818834856,0.5578036651837228,0.5704613734343156,0.5881821649851456,0.6059029565359756,0.6236237480868057,0.6413445396376356,0.6590653311884657,0.6767861227392956,0.08818380576423482,302,35.0
20240122,All,0.2523,0.35145329889022636,0.4700781075106718,0.48873818976557337,0.5073982720204749,0.5260583542753764,0.544718436530278,0.5633785187851795,0.5820386010400811,0.58737005311291,0.6006986832949825,0.6193587655498841,0.6380188478047857,0.6566789300596871,0.6753390123145887,0.6939990945694903,0.7126591768243918,0.08826307564810702,288,33.0
20240121,All,0.2999,0.41775998548227855,0.5587650592249326,0.5809456326226534,0.6031262060203743,0.6253067794180951,0.6474873528158159,0.6696679262135368,0.6918484996112577,0.6981858062963208,0.7140290730089786,0.7362096464066994,0.7583902198044202,0.7805707932021411,0.802751366599862,0.8249319399975829,0.8471125133953037,0.08856018166954933,237,27.0
20240120,All,0.2267,0.315792559882736,0.4223809233954391,0.4391476322626059,0.45591434112977264,0.4726810499969394,0.4894477588641062,0.506214467731273,0.5229811765984398,0.5277716648462016,0.5397478854656065,0.5565145943327733,0.5732813031999401,0.5900480120671069,0.6068147209342736,0.6235814298014404,0.6403481386686072,0.0881032875357347,316,36.0
20240119,All,0.2802,0.3903179324179208,0.5220605855112574,0.542784148919198,0.5635077123271386,0.5842312757350793,0.6049548391430198,0.6256784025509604,0.6464019659589011,0.6523229840754555,0.6671255293668417,0.6878490927747822,0.7085726561827228,0.7292962195906634,0.7500197829986041,0.7707433464065446,0.7914669098144852,0.0884372197237003,258,30.0
20240118,All,0.328,0.456903218533469,0.6111201714764183,0.6353790180067698,0.6596378645371214,0.683896711067473,0.7081555575978246,0.732414404128176,0.7566732506585276,0.7636043496671995,0.7809320971888792,0.8051909437192308,0.8294497902495823,0.8537086367799339,0.8779674833102855,0.902226329840637,0.9264851763709886,0.08873557408977052,207,24.0
20240117,All,0.3421,0.528139348665556,0.7064003846501598,0.7344414464904345,0.7624825083307093,0.790523570170984,0.8185646320112587,0.8466056938515335,0.8746467556918083,0.8826584876461725,0.9026878175320829,0.9307288793723577,0.9587699412126325,0.9868110030529073,1.014852064893182,1.0428931267334567,1.0709341885737316,0.08905476788898274,129,15.0
20240116,All,0.3622,0.5022670599816564,0.6717955124241745,0.6984629094376043,0.7251303064510342,0.751797703464464,0.7784651004778937,0.8051324974913235,0.8317998945047533,0.8394191507943047,0.8584672915181831,0.8851346885316129,0.9118020855450427,0.9384694825584725,0.9651368795719023,0.9918042765853321,1.018471673598762,0.07998032736769124,172,18.0
20240115,All,0.3887,0.5118536160003929,0.6846177853266128,0.7117941715127597,0.7389705576989066,0.7661469438850537,0.7933233300712006,0.8204997162573475,0.8476761024434945,0.855440784210965,0.8748524886296414,0.9020288748157883,0.9292052610019352,0.9563816471880822,0.9835580333742291,1.010734419560376,1.037910805746523,0.0800189559224439,165,17.0
20240114,All,0.3512,0.4770452875990284,0.6380607230022834,0.663388993739874,0.6887172644774647,0.7140455352150554,0.7393738059526461,0.7647020766902368,0.7900303474278275,0.7972669962099962,0.8153586181654181,0.8406868889030088,0.8660151596405995,0.8913434303781902,0.9166717011157809,0.9419999718533716,0.9673282425909622,0.07987869747959198,192,20.0
20240113,All,0.3282,0.4288842561715667,0.5736440662781296,0.596415272362308,0.6191864784464864,0.6419576845306648,0.6647288906148433,0.6875000966990217,0.7102713027832002,0.716777361664394,0.7330425088673785,0.7558137149515569,0.7785849210357354,0.8013561271199138,0.8241273332040923,0.8468985392882706,0.8696697453724491,0.07968463497833456,229,24.0
20240112,All,0.2699,0.36828352705312556,0.49258898400200213,0.5121426513872187,0.5316963187724353,0.5512499861576518,0.5708036535428683,0.5903573209280848,0.6099109883133014,0.6154977504233633,0.629464655698518,0.6490183230837345,0.668571990468951,0.6881256578541676,0.707679325239384,0.7272329926246006,0.7467866600098172,0.07944044732864809,275,28.0
20240111,All,0.2415,0.32617115597081897,0.4362625708948627,0.45358032155707184,0.470898072219281,0.4882158228814901,0.5055335735436992,0.5228513242059084,0.5401690748681175,0.5451170036287487,0.5574868255303267,0.5748045761925358,0.5921223268547449,0.6094400775169541,0.6267578281791631,0.6440755788413723,0.6613933295035814,0.07927075760598461,308,32.0
20240110,All,0.3274,0.46300783057159295,0.6192852519665705,0.6438682171298253,0.6684511822930802,0.6930341474563351,0.71761711261959,0.7422000777828449,0.7667830429460998,0.7738067472784583,0.7913660081093546,0.8159489732726095,0.8405319384358645,0.8651149035991194,0.8896978687623742,0.9142808339256291,0.938863799088884,0.07982213423870416,203,21.0
20240109,All,0.2685,0.3951,0.5284567277186863,0.5494341905058955,0.5704116532931046,0.5913891160803136,0.6123665788675228,0.6333440416547319,0.6543215044419409,0.6603150652382864,0.6752989672291501,0.6962764300163592,0.7172538928035682,0.7382313555907773,0.7592088183779864,0.7801862811651955,0.8011637439524046,0.0864303854773505,255,29.0
20240108,All,0.3322,0.4244,0.5676462547299683,0.5901793734515364,0.6127124921731044,0.6352456108946725,0.6577787296162405,0.6803118483378087,0.7028449670593767,0.7092830009798247,0.7253780857809448,0.7479112045025128,0.7704443232240809,0.7929774419456489,0.8155105606672169,0.838043679388785,0.860576798110353,0.05977159535322738,232,18.0
20240107,All,0.4026,0.582,0.778440434149014,0.8093411765994207,0.8402419190498274,0.8711426615002341,0.9020434039506409,0.9329441464010475,0.9638448888514543,0.9726736724087133,0.994745631301861,1.0256463737522676,1.0565471162026743,1.0874478586530811,1.1183486011034878,1.1492493435538944,1.1801500860043013,0.06024804916890522,106,8.0
20240106,All,0.3805,0.5353,0.7159779457044111,0.7443991955904982,0.7728204454765853,0.8012416953626724,0.8296629452487596,0.8580841951348467,0.8865054450209339,0.8946258021312444,0.9149266949070209,0.9433479447931081,0.9717691946791953,1.0001904445652823,1.0286116944513695,1.0570329443374566,1.0854541942235438,0.060106866470985454,126,10.0
20240105,All,0.3089,0.4677,0.6255611530094397,0.6503932444940707,0.6752253359787017,0.7000574274633327,0.7248895189479636,0.7497216104325946,0.7745537019172255,0.7816485851985486,0.7993857934018564,0.8242178848864875,0.8490499763711185,0.8738820678557494,0.8987141593403803,0.9235462508250114,0.9483783423096424,0.0599024992251744,199,15.0
20240104,All,0.3131,0.431,0.5764739297564005,0.5993574692686433,0.6222410087808861,0.6451245482931289,0.6680080878053717,0.6908916273176144,0.7137751668298573,0.7203133209762124,0.7366587063421001,0.7595422458543428,0.7824257853665856,0.8053093248788283,0.8281928643910712,0.851076403903314,0.8739599434155567,0.05979154836835095,227,18.0
20240103,All,0.3662,0.4653,0.6223510893634643,0.6470557551060317,0.6717604208485992,0.6964650865911666,0.721169752333734,0.7458744180763014,0.7705790838188689,0.7776375597453167,0.7952837495614362,0.8199884153040037,0.8446930810465711,0.8693977467891385,0.8941024125317059,0.9188070782742733,0.9435117440168408,0.05989524358331128,201,16.0
20240102,All,0.347,0.4598,0.6092747144788768,0.6327875909137562,0.6563004673486358,0.6798133437835153,0.7033262202183947,0.7268390966532743,0.7503519730881538,0.7570699377838337,0.7738648495230332,0.7973777259579128,0.8208906023927923,0.8444034788276717,0.8679163552625513,0.8914292316974308,0.9149421081323103,0.06152682292559389,211,17.0
20240101,All,0.2954,0.4316,0.5810694551678967,0.6045815042954309,0.6280935534229652,0.6516056025504996,0.6751176516780338,0.6986297008055682,0.7221417499331024,0.7288594782552551,0.7456537990606368,0.7691658481881711,0.7926778973157054,0.8161899464432397,0.8397019955707741,0.8632140446983083,0.8867260938258427,0.08574384544281662,223,25.0
20231231,All,0.3727,0.5045,0.6616077275211817,0.6863213026368733,0.7110348777525648,0.7357484528682563,0.7604620279839478,0.7851756030996393,0.8098891782153308,0.816950199676957,0.8346027533310223,0.8593163284467139,0.8840299035624054,0.9087434786780969,0.9334570537937884,0.9581706289094799,0.9828842040251715,0.06163816161917374,185,15.0
20231230,All,0.2815,0.387,0.5111015291883585,0.5306231180494486,0.5501447069105387,0.5696662957716289,0.5891878846327189,0.608709473493809,0.6282310623548991,0.6338086591723534,0.6477526512159892,0.6672742400770794,0.6867958289381695,0.7063174177992595,0.7258390066603496,0.7453605955214397,0.7648821843825299,0.08549733962914896,268,30.0
20231229,All,0.3285,0.4556,0.6016486434548933,0.6246225873691462,0.647596531283399,0.6705704751976519,0.6935444191119048,0.7165183630261577,0.7394923069404106,0.7460562909159114,0.7624662508546634,0.7854401947689162,0.8084141386831691,0.831388082597422,0.8543620265116749,0.8773359704259278,0.9003099143401807,0.08578844384121345,216,24.0
20231228,All,0.4645,0.649,0.8595412335150249,0.8926600792364895,0.9257789249579541,0.9588977706794186,0.9920166164008832,1.0251354621223479,1.0582543078438125,1.0677168351928024,1.091373153565277,1.1244919992867417,1.157610845008206,1.1907296907296707,1.2238485364511353,1.2569673821726,1.2900862278940646,0.0621044259391525,86,7.0
20231227,All,0.3641,0.532,0.7026702663773496,0.7295172745715395,0.7563642827657292,0.783211290959919,0.8100582991541089,0.8369053073482987,0.8637523155424885,0.8714228893122571,0.8905993237366783,0.9174463319308681,0.944293340125058,0.9711403483192478,0.9979873565134376,1.0248343647076275,1.0516813729018173,0.0617394457135987,159,13.0
20231226,All,0.3014,0.4114,0.597080570024914,0.6262887495793948,0.6554969291338757,0.6847051086883565,0.7139132882428374,0.7431214677973182,0.7723296473517992,0.7806748415102223,0.8015378269062801,0.8307460064607609,0.8599541860152418,0.8891623655697226,0.9183705451242035,0.9475787246786843,0.9767869042331652,0.06157071283288362,193,15.0
